"1 _ A","1 _ B","V4","V5","4 _ L","4 _ U","4 _ Y","4 _ Z","5 _ G","5 _ GG","6 _ AA","6 _ C","6 _ CC","6 _ D","6 _ E","6 _ FF","6 _ I","6 _ J","6 _ K","6 _ M","6 _ Q","6 _ R","6 _ W","6 _ X","7 _ BB","7 _ DD","7 _ FF","7 _ H","7 _ J","7 _ N","7 _ O","7 _ V","7 _ Z","V35","9 _ f","9 _ t","10 _ f","10 _ t","V40","12 _ f","12 _ t","13 _ g","13 _ p","13 _ s","V46","V47","V47.1"
"0","1",-0.665161508640907,-0.922775009244421,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",0.00794683900628061,"1","0","1","0",-0.493528602678215,"0","1","0","0","1",-1.03780818963762,-0.195271683820164,"+"
"1","0",-0.433327393048245,-0.955919763998852,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"1","0","0","1","0",-1.03780818963762,-0.195271683820164,"+"
"0","1",-0.971086939526069,-0.955919763998852,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",-0.46568043506559,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.118111099172262,-0.195079749020199,"-"
"0","1",-0.751999716886955,-0.797226695780667,"0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.46568043506559,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.118111099172262,-0.195271683820164,"-"
"0","1",-0.579119981204455,1.45460785450522,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.0413582084523053,"1","0","1","0",-0.493528602678215,"1","0","0","0","1",-0.577959644404939,-0.195271683820164,"-"
"0","1",-0.718539122883891,0.617953893582766,"0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",-0.615089669788577,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-1.03780818963762,-0.195271683820164,"-"
"0","1",0.403187457028369,-0.445691418082156,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-1.03780818963762,-0.00333688385561554,"-"
"0","1",-0.140945535926228,1.65548515604723,"0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.514985482524176,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.272760164275513,-0.195271683820164,"-"
"1","0",-0.91133587880631,-0.822336358473418,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.166861965619615,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.226775309752245,-0.194312009820341,"-"
"1","0",-0.645244488400987,-0.704823137071344,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",-0.58969009988567,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-0.348035371788601,-0.0399964306488443,"-"
"1","0",-0.300281697845584,-0.89766534655167,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.627042408566416,"1","0","0","1",-0.287891684895625,"0","1","1","0","0",0.525676864153485,-0.174542725423993,"-"
"1","0",0.615901233190708,-0.654603811685843,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.600952071666573,-0.195271683820164,"-"
"0","1",0.111602280715949,-0.521020406160409,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.348035371788601,-0.195271683820164,"-"
"1","0",-0.579119981204455,-0.813296879904027,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.58969009988567,"1","0","0","1",-0.287891684895625,"0","1","1","0","0",0.341737446060414,-0.194503944620306,"-"
"0","1",-1.02366787295946,-0.461761602205517,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",-0.377528986579027,"1","0","0","1",-0.0822547671130358,"0","1","1","0","0",-0.118111099172262,-0.082605956240974,"-"
"0","1",0.788780968873208,-0.855481113227849,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.514985482524176,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-0.290554303634516,-0.195271683820164,"-"
"0","1",-0.917709325283084,0.969489171281276,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.428328126384843,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.577959644404939,-0.128094503832572,"-"
"0","1",-0.194323150169213,-0.22773954590908,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.58969009988567,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-0.46299750809677,-0.195271683820164,"-"
"0","1",0.36335341654853,-0.805261787842347,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.216167013078201,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",0.290004484721738,-0.195271683820164,"-"
"0","1",0.251021422395385,-0.403507184758335,"0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",0.0826514563677744,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",0.295752591537146,-0.156884723827254,"-"
"0","0",0.171353341435708,-0.503945835529338,"0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",0.381469925813749,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",0.111813173444076,-0.168208877025162,"-"
"0","1",0.0446810927098201,-0.805261787842347,"0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",0.381469925813749,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",0.801585991293091,-0.195271683820164,"-"
"1","0",1.71133734638627,0.450221346795191,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",0.232060691090762,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-1.03780818963762,-0.195271683820164,"-"
"0","1",0.41035758431474,-0.871551297351209,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.57773736110783,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",0.738356816323598,-0.194887814220235,"-"
"0","1",0.502772558227966,-0.420581755389406,"0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.615089669788577,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-1.03780818963762,-0.0991123490379251,"-"
"1","0",-0.811750777606713,0.7515372991082,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.615089669788577,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-1.03780818963762,-0.127902569032607,"-"
"0","1",-0.552829514487761,0.851975949879203,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.58969009988567,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-1.03780818963762,-0.195271683820164,"-"
"0","1",-0.433327393048245,-0.88862586798228,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0",0.381469925813749,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",0.91654812760126,-0.195271683820164,"-"
"1","0",0.330689503355063,-0.202629883216329,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"1","0","0","1",0.740292904017322,"1","0","1","0","0",-1.03780818963762,-0.156884723827254,"-"
"0","1",1.3592044285445,-0.202629883216329,"0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",-0.365576247801188,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.46299750809677,-0.194887814220235,"-"
"1","0",-1.2100911824051,0.575769660258944,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",-0.627042408566416,"1","0","0","1",-0.287891684895625,"0","1","1","0","0",-1.03780818963762,-0.164562115825836,"-"
"1","0",-0.678705082404052,-0.872555683858919,"0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.564290529982762,"1","0","1","0",-0.493528602678215,"0","1","0","0","1",-0.210080808218798,-0.195271683820164,"-"
"0","1",-0.758373163363729,1.35416920373422,"0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.514985482524176,"0","1","1","0",-0.493528602678215,"0","1","1","0","0",-0.46299750809677,-0.182220117422574,"-"
"1","0",-0.5926635549676,-0.789191603718987,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",-0.540385052427084,"1","0","0","1",-0.287891684895625,"0","1","1","0","0",0.111813173444076,-0.193160401020554,"-"
"1","0",-0.791833757366794,0.0484667437111785,"0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-1.03780818963762,-0.195271683820164,"-"
"0","1",-0.426157265761874,-0.303068533987332,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",0.0198995777841196,"1","0","0","1",-0.287891684895625,"0","1","1","0","0",1.3534042455723,-0.191241053020908,"-"
"1","0",0.629444806953853,-0.621459056931412,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.58969009988567,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-1.03780818963762,-0.12041711183399,"-"
"1","0",-1.21646462888188,-0.880590775920599,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.365576247801188,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.348035371788601,-0.191816857420802,"-"
"1","0",-0.194323150169213,-0.202629883216329,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.58969009988567,"1","0","0","1",-0.287891684895625,"0","1","1","0","0",-0.807883917021277,-0.165713724625623,"-"
"0","1",-0.698622102643971,0.851975949879203,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.638995147344255,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-1.03780818963762,-0.195271683820164,"-"
"0","1",-0.0947380489696156,-0.252849208601831,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.615089669788577,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.203782882490611,-0.195271683820164,"-"
"1","0",-0.599037001444374,-0.654603811685843,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.402928556481935,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-0.118111099172262,-0.195271683820164,"-"
"0","1",0.0845151331896588,-0.152410557830828,"0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.216167013078201,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-0.348035371788601,-0.195271683820164,"-"
"0","1",0.0048470522299813,-0.654603811685843,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.652441978469324,"1","0","1","0",-0.493528602678215,"1","0","0","0","1",-0.118111099172262,-0.195271683820164,"-"
"0","1",0.0645981129497395,-0.947884671937171,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.652441978469324,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-1.03780818963762,-0.195271683820164,"-"
"1","0",-0.73845614312381,1.40438852911972,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.58969009988567,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-0.00314896286409331,-0.195271683820164,"-"
"1","0",-1.04358489319937,-0.847446021166168,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.141462395716707,"1","0","0","1",-0.287891684895625,"0","1","1","0","0",-0.577959644404939,-0.194312009820341,"-"
"0","1",-0.0549040084897768,-0.855481113227849,"0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.638995147344255,"1","0","1","0",-0.493528602678215,"0","1","0","0","1",0.410714727845316,-0.195271683820164,"-"
"0","1",1.65795973214329,-0.546130068853159,"0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.216167013078201,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.348035371788601,-0.195079749020199,"-"
"0","1",1.28670647487119,0.216199290498754,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",0.9791068647057,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",1.63506147952732,-0.166481463825482,"-"
"0","1",-0.413410372808326,1.6223404012928,"0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.514985482524176,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-1.03780818963762,-0.194887814220235,"-"
"1","0",1.532084164227,-0.788187217211277,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.514985482524176,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",0.341737446060414,-0.172815312224312,"-"
"0","0",-0.121028515686309,-0.55416516091484,"0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.0667577783552132,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.433707155106949,-0.192008792220766,"-"
"1","0",0.502772558227966,-0.453726510143837,"0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.601642838663509,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.456699582368583,-0.148055723028885,"-"
"1","0",0.841361902306595,-0.747007370395165,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.46568043506559,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.341737446060414,-0.149783136228566,"-"
"1","0",-0.0349869882498575,1.18643665694664,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0",-0.638995147344255,"1","0","0","1",1.97411441071286,"0","1","1","0","0",-0.296302410449925,-0.19469587942027,"-"
"0","1",-0.924082771759858,0.500440672180692,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.652441978469324,"1","0","0","1",-0.287891684895625,"1","0","1","0","0",-0.46299750809677,-0.195079749020199,"-"
"1","0",-1.04358489319937,1.09503748474503,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-1.03780818963762,-0.185674943821936,"-"
"1","0",-0.871501838326472,-0.704823137071344,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-1.03780818963762,-0.195271683820164,"-"
"0","1",-0.917709325283084,-0.89766534655167,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.57773736110783,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.571661718676752,-0.125407416633068,"-"
"0","1",-0.254074210888971,-0.755042462456846,"0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",0.232060691090762,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.0261413901257271,-0.0922026962392014,"-"
"0","1",-1.1105060812055,-0.295033441925652,"0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.564290529982762,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-0.233073235480432,-0.194887814220235,"-"
"0","1",0.43027460455466,-0.805261787842347,"0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.489585912621268,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.341737446060414,-0.19469587942027,"-"
"0","1",0.761693821346918,-0.295033441925652,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",0.381469925813749,"1","0","1","0",-0.493528602678215,"0","1","0","0","1",1.26143453652577,-0.195271683820164,"-"
"0","1",-0.791833757366794,1.06992782205228,"0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.290871630439694,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.456699582368583,-0.195271683820164,"-"
"1","0",-0.665161508640907,-0.805261787842347,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.0667577783552132,"1","0","0","1",-0.0822547671130358,"0","1","1","0","0",0.111813173444076,-0.119649372634132,"-"
"1","0",-0.459617859764939,1.75592380681823,"0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.0667577783552132,"1","0","0","1",-0.287891684895625,"0","1","1","0","0",0.111813173444076,-0.195079749020199,"-"
